Date last researched,Country/Area,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Fuel,Status,Conversion/Replacement?,Unit conversion year,Start Year,Retired Year,Hydrogen Capable,Operator(s),Operator Name(s) in Local Language / Script,Owner(s),Owner Name(s) in Local Language / Script,Latitude,Longitude,Location Accuracy,City,"Local Area (taluk, county)","Major Area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM phase ID,Other IDs (location),Other IDs (unit/phase),Wiki URL,,
15.7.2024,China,Hainan Danzhou (Everbright) power station,1,儋州市生活垃圾焚烧发电项目,,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Everbright Environmental Energy (Danzhou) CO LTD,光大环保能源（儋州）有限公司,China Everbright Environment (Group) Co Ltd,中国光大环境（集团）有限公司,19.661415,109.529986,exact,,Danzhou City,N/A,Hainan,Eastern Asia,Asia,L100001018771,G100001021036,,,https://www.gem.wiki/Hainan_Danzhou_(Everbright)_power_station,,
22.7.2024,China,Hainan Dongfang City power station,1,东方市生活垃圾焚烧发电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Everbright Environmental Protection Energy (East) CO LTD,光大环保能源（东方）有限公司,,,19.109097,108.75368,exact,,Dongfang City,N/A,Hainan,Eastern Asia,Asia,L100001018983,G100001021335,,,https://www.gem.wiki/Hainan_Dongfang_City_power_station,,
12.7.2024,China,Hainan Haikou Laocheng power station,1.Jan,"海口生活垃圾焚烧发电厂, 老城开发区海口环保发电厂",,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2011,,,China Electric Power International New Energy Holdings LTD Hainan CO LTD,中电国际新能源海南有限公司,China Power International Development Co Ltd,中国电力国际发展有限公司,19.930426,110.066435,exact,,Chengmai,N/A,Hainan,Eastern Asia,Asia,L100001018736,G100001020995,,,https://www.gem.wiki/Hainan_Haikou_Laocheng_power_station,,
12.7.2024,China,Hainan Haikou Laocheng power station,2.Jan,"海口生活垃圾焚烧发电厂, 老城开发区海口环保发电厂",,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2011,,,China Electric Power International New Energy Holdings LTD Hainan CO LTD,中电国际新能源海南有限公司,China Power International Development Co Ltd,中国电力国际发展有限公司,19.930426,110.066435,exact,,Chengmai,N/A,Hainan,Eastern Asia,Asia,L100001018736,G100001020997,,,https://www.gem.wiki/Hainan_Haikou_Laocheng_power_station,,
12.7.2024,China,Hainan Haikou Laocheng power station,1.Feb,"海口生活垃圾焚烧发电厂, 老城开发区海口环保发电厂",,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2016,,,China Electric Power International New Energy Holdings LTD Hainan CO LTD,中电国际新能源海南有限公司,China Power International Development Co Ltd,中国电力国际发展有限公司,19.930426,110.066435,exact,,Chengmai,N/A,Hainan,Eastern Asia,Asia,L100001018736,G100001020998,,,https://www.gem.wiki/Hainan_Haikou_Laocheng_power_station,,
12.7.2024,China,Hainan Haikou Laocheng power station,2.Feb,"海口生活垃圾焚烧发电厂, 老城开发区海口环保发电厂",,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2016,,,China Electric Power International New Energy Holdings LTD Hainan CO LTD,中电国际新能源海南有限公司,China Power International Development Co Ltd,中国电力国际发展有限公司,19.930426,110.066435,exact,,Chengmai,N/A,Hainan,Eastern Asia,Asia,L100001018736,G100001020999,,,https://www.gem.wiki/Hainan_Haikou_Laocheng_power_station,,
12.7.2024,China,Hainan Haikou Laocheng power station,1.Mar,"海口生活垃圾焚烧发电厂, 老城开发区海口环保发电厂",,20,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Haikou China Power Second Environmental Protection Power Generation CO LTD,海口中电第二环保发电有限公司,China Power International Development Co Ltd,中国电力国际发展有限公司,19.930426,110.066435,exact,,Chengmai,N/A,Hainan,Eastern Asia,Asia,L100001018736,G100001021000,,,https://www.gem.wiki/Hainan_Haikou_Laocheng_power_station,,
12.7.2024,China,Hainan Haikou Laocheng power station,2.Mar,"海口生活垃圾焚烧发电厂, 老城开发区海口环保发电厂",,20,bioenergy: refuse (municipal and industrial wastes),operating,,,2020,,,Haikou China Power Second Environmental Protection Power Generation CO LTD,海口中电第二环保发电有限公司,China Power International Development Co Ltd,中国电力国际发展有限公司,19.930426,110.066435,exact,,Chengmai,N/A,Hainan,Eastern Asia,Asia,L100001018736,G100001021001,,,https://www.gem.wiki/Hainan_Haikou_Laocheng_power_station,,
1.8.2024,South Korea,Hanhwa S&C Jeju Topyeong Biomass power station,--,,,3,bioenergy: wood & other biomass (solids),operating,,,2015,,,,,Hanwha S&C Co Ltd,한화에스앤씨,33.255,126.5616,approximate,,,,,Eastern Asia,Asia,L100001019413,G100001021927,,,https://www.gem.wiki/Hanhwa_S&C_Jeju_Topyeong_Biomass_power_station,,
1.8.2024,South Korea,Hansol Homedeco Biomass power station,1,,,4.1,bioenergy: wood & other biomass (solids),operating,,,2015,,,,,Hansol Paper,한솔제지,36.023,126.9896,approximate,,,,,Eastern Asia,Asia,L100001019395,G100001021906,,,https://www.gem.wiki/Hansol_Homedeco_Biomass_power_station,,
1.8.2024,South Korea,Hansol Homedeco Biomass power station,2,,,4.1,bioenergy: wood & other biomass (solids),operating,,,2017,,,,,Hansol Paper,한솔제지,36.023,126.9896,approximate,,,,,Eastern Asia,Asia,L100001019395,G100001021907,,,https://www.gem.wiki/Hansol_Homedeco_Biomass_power_station,,
9.7.2024,Philippines,Hawaiian-Philippine Company Biomass power station,--,,,29,bioenergy: agricultural waste (solids),operating,,,,,,,,Hawaiian-Philippine Company Inc,,10.83057275,123.002836,exact,,,,,South-eastern Asia,Asia,L100001018540,G100001020730,,,https://www.gem.wiki/Hawaiian-Philippine_Company_Biomass_power_station,,
23.7.2024,China,Hebei Anping (CECEP) power station,1,安平县垃圾处理发电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,CECEP (Anping) Environmental Energy CO LTD,中节能（安平）环保能源有限公司,,,38.246657,115.617813,exact,Xiliangwa,Anping,Hengshui,Hebei,Eastern Asia,Asia,L100001019016,G100001021385,,,https://www.gem.wiki/Hebei_Anping_(CECEP)_power_station,,
24.7.2024,China,Hebei Dingzhou power station,1,定州市生活垃圾焚烧发电工程,,9,bioenergy: refuse (municipal and industrial wastes),operating,,,2018,,,Dingzhou Ruiquan Solid Waste Treatment CO LTD,定州市瑞泉固废处理有限公司,,,38.577036,114.967269,exact,,Dingzhou City,Baoding,Hebei,Eastern Asia,Asia,L100001019073,G100001021486,,,https://www.gem.wiki/Hebei_Dingzhou_power_station,,
10.7.2024,China,Hebei Gu'an power station,1,"固安县生活垃圾焚烧发电BOT项目, 中国恩菲固安生活垃圾焚烧发电厂",,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Gu'an Enfei Environmental Protection Energy CO LTD,固安恩菲环保能源有限公司,,,39.339241,116.276927,exact,Liuquan,Gu'an,Langfang,Hebei,Eastern Asia,Asia,L100001018563,G100001020763,,,https://www.gem.wiki/Hebei_Gu'an_power_station,,
7.8.2024,China,Hebei Guantao power station,1,馆陶县生活垃圾焚烧发电项目,,9,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Guantao County Zhengdao Environmental Protection Technology CO LTD,馆陶县正好环保科技有限公司,,,36.537932,115.162969,exact,,Guantao,Handan,Hebei,Eastern Asia,Asia,L100001019584,G100001022169,,,https://www.gem.wiki/Hebei_Guantao_power_station,,
6.8.2024,China,Hebei Gucheng (Everbright) power station,1,故城光大环保能源垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Everbright Environmental Protection Energy (Gucheng) CO LTD,光大环保能源（故城）有限公司,,,37.460897,116.207713,exact,,Gucheng,Hengshui,Hebei,Eastern Asia,Asia,L100001019544,G100001022104,,,https://www.gem.wiki/Hebei_Gucheng_(Everbright)_power_station,,
1.8.2024,China,Hebei Handan (Zhongmao) power station,1.Jan,邯郸市资源循环利用基地生活垃圾焚烧发电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,Handan Zhongmao Energy Technology CO LTD,邯郸市中懋能源科技有限公司,,,36.669047,114.383772,exact,Sanling,Congtai District,Handan,Hebei,Eastern Asia,Asia,L100001019414,G100001021928,,,https://www.gem.wiki/Hebei_Handan_(Zhongmao)_power_station,,
1.8.2024,China,Hebei Handan (Zhongmao) power station,2.Jan,邯郸市资源循环利用基地生活垃圾焚烧发电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,Handan Zhongmao Energy Technology CO LTD,邯郸市中懋能源科技有限公司,,,36.669047,114.383772,exact,Sanling,Congtai District,Handan,Hebei,Eastern Asia,Asia,L100001019414,G100001021930,,,https://www.gem.wiki/Hebei_Handan_(Zhongmao)_power_station,,
12.7.2024,China,Hebei Handan Feixiang power station,1,邯郸市东部静脉循环产业园,,18,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",operating,,,2021,,,Handan Feixiang District Zhongmao Environmental Technology Development CO LTD,邯郸肥乡区中懋环境科技开发有限公司,,,36.556048,114.647706,exact,,Feixiang District,Handan,Hebei,Eastern Asia,Asia,L100001018725,G100001020965,,,https://www.gem.wiki/Hebei_Handan_Feixiang_power_station,,
30.7.2024,China,Hebei Hejian City power station,1,河间市垃圾综合处理发电项目,,20,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Cangzhou Jingtou Environmental Protection Technology CO LTD,沧州京投环保科技有限公司,,,38.479796,116.019275,exact,Xingcun,Hejian City,Cangzhou,Hebei,Eastern Asia,Asia,L100001019289,G100001021772,,,https://www.gem.wiki/Hebei_Hejian_City_power_station,,
23.7.2024,China,Hebei Hengshui Jizhou District power station,1,衡水冀州泰达垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,Hengshui Jizhou Taida Environmental Protection CO LTD,衡水冀州泰达环保有限公司,,,37.507368,115.511751,exact,Jizhou,Jizhou District,Hengshui,Hebei,Eastern Asia,Asia,L100001019009,G100001021375,,,https://www.gem.wiki/Hebei_Hengshui_Jizhou_District_power_station,,
11.7.2024,China,Hebei Huailai (CECEP) power station,1,怀来县生活垃圾焚烧发电场项目,,20,bioenergy: refuse (municipal and industrial wastes),operating,,,2022,,,CECEP (Huailai) Environmental Protection Energy CO LTD,中节能（怀来）环保能源有限公司,,,40.408101,115.578424,exact,Tumu,Huailai,Zhangjiakou,Hebei,Eastern Asia,Asia,L100001018673,G100001020892,,,https://www.gem.wiki/Hebei_Huailai_(CECEP)_power_station,,
23.7.2024,China,Hebei Julu power station,2,巨鹿县生活垃圾焚烧发电项目,,6,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Julu County Juli Environmental Protection CO LTD,巨鹿县聚力环保有限公司,,,37.24349,114.915502,exact,Xiaolüzhai,Julu,Xingtai,Hebei,Eastern Asia,Asia,L100001019011,G100001021379,,,https://www.gem.wiki/Hebei_Julu_power_station,,
23.7.2024,China,Hebei Julu power station,1.Jan,巨鹿县生活垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2017,,,Julu County Juli Environmental Protection CO LTD,巨鹿县聚力环保有限公司,,,37.24349,114.915502,exact,Xiaolüzhai,Julu,Xingtai,Hebei,Eastern Asia,Asia,L100001019011,G100001021377,,,https://www.gem.wiki/Hebei_Julu_power_station,,
23.7.2024,China,Hebei Julu power station,2.Jan,巨鹿县生活垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2017,,,Julu County Juli Environmental Protection CO LTD,巨鹿县聚力环保有限公司,,,37.24349,114.915502,exact,Xiaolüzhai,Julu,Xingtai,Hebei,Eastern Asia,Asia,L100001019011,G100001021378,,,https://www.gem.wiki/Hebei_Julu_power_station,,
24.7.2024,China,Hebei Laoting power station,1,乐亭县固废综合处理厂生活垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Laoting County Jinhuan New Energy CO LTD,乐亭县锦环新能源有限公司,,,39.302337,118.933997,exact,Yangezhuang,Laoting,Tangshan,Hebei,Eastern Asia,Asia,L100001019063,G100001021471,,,https://www.gem.wiki/Hebei_Laoting_power_station,,
18.7.2024,China,Hebei Li power station,1.Jan,保南垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,CECEP Baonan (Li) Environmental Protection Energy CO LTD,中节能保南（蠡县）环保能源有限公司,,,38.377139,115.665339,exact,Nanzhuang,Li,Baoding,Hebei,Eastern Asia,Asia,L100001018903,G100001021227,,,https://www.gem.wiki/Hebei_Li_power_station,,
18.7.2024,China,Hebei Li power station,2.Jan,保南垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,CECEP Baonan (Li) Environmental Protection Energy CO LTD,中节能保南（蠡县）环保能源有限公司,,,38.377139,115.665339,exact,Nanzhuang,Li,Baoding,Hebei,Eastern Asia,Asia,L100001018903,G100001021228,,,https://www.gem.wiki/Hebei_Li_power_station,,
8.7.2024,China,Hebei Lingshou power station,1,灵寿县生活垃圾焚烧发电项目,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Shijiazhuang Green Burn New Energy Power Generation CO LTD,石家庄绿燃新能源发电有限公司,,,38.392413,114.342902,exact,Beiqingtong,Lingshou,Shijiazhuang,Hebei,Eastern Asia,Asia,L100001018494,G100001020655,,,https://www.gem.wiki/Hebei_Lingshou_power_station,,
1.8.2024,China,Hebei Luanzhou City (Yaxin) power station,1,滦州市生活垃圾综合处置工程,,9,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Luanzhou Yaxin Environmental Protection Energy CO LTD,滦州雅新环保能源有限公司,,,39.663819,118.673462,exact,Guma,Luanzhou City,Tangshan,Hebei,Eastern Asia,Asia,L100001019405,G100001021917,,,https://www.gem.wiki/Hebei_Luanzhou_City_(Yaxin)_power_station,,
11.7.2024,China,Hebei Qian'an (Deqing) power station,1.Jan,迁安生活垃圾焚烧发电项目,,6,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Qian'an Deqing Environmental Protection Energy CO LTD,迁安德清环保能源有限公司,,,40.07359,118.728806,exact,Kouzhuang,Qian'an City,Tangshan,Hebei,Eastern Asia,Asia,L100001018666,G100001020886,,,https://www.gem.wiki/Hebei_Qian'an_(Deqing)_power_station,,
11.7.2024,China,Hebei Qian'an (Deqing) power station,2.Jan,迁安生活垃圾焚烧发电项目,,6,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Qian'an Deqing Environmental Protection Energy CO LTD,迁安德清环保能源有限公司,,,40.07359,118.728806,exact,Kouzhuang,Qian'an City,Tangshan,Hebei,Eastern Asia,Asia,L100001018666,G100001020887,,,https://www.gem.wiki/Hebei_Qian'an_(Deqing)_power_station,,
31.7.2024,China,Hebei Qinhuangdao Funing District power station,1,秦皇岛西部生活垃圾焚烧发电项目,,20,bioenergy: refuse (municipal and industrial wastes),operating,,,2023,,,Qinhuangdao Weiming Environmental Protection Energy CO LTD,秦皇岛伟明环保能源有限公司,,,39.817488,119.290317,exact,Liushouying,Funing District,Qinhuangdao,Hebei,Eastern Asia,Asia,L100001019367,G100001021871,,,https://www.gem.wiki/Hebei_Qinhuangdao_Funing_District_power_station,,
25.7.2024,China,Hebei Shahe City power station,1,沙河市生活垃圾焚烧发电项目,,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Shahe Haichuang Environmental Protection Technology CO LTD,沙河海创环保科技有限责任公司,,,36.91278,114.347583,exact,Shiliting,Shahe City,Xingtai,Hebei,Eastern Asia,Asia,L100001019139,G100001021577,,,https://www.gem.wiki/Hebei_Shahe_City_power_station,,
2.8.2024,China,Hebei Shenzhou City power station,1,深州市垃圾焚烧发电厂,,15,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,Shenzhou Shouchuang Environmental Protection Energy CO LTD,深州首创环保能源有限公司,,,37.970337,115.583128,exact,Dong'anzhuang,Shenzhou City,Hengshui,Hebei,Eastern Asia,Asia,L100001019464,G100001021992,,,https://www.gem.wiki/Hebei_Shenzhou_City_power_station,,
6.8.2024,China,Hebei Tangshan (Jiecheng) power station,2.Jan,唐山洁城能源有限公司垃圾焚烧发电项目,,12,bioenergy: refuse (municipal and industrial wastes),operating,,,2012,,,Tangshan Jiecheng Energy CO LTD,唐山洁城能源股份有限公司,,,39.390702,118.076224,exact,Jianzigu,Fengnan District,Tangshan,Hebei,Eastern Asia,Asia,L100001019529,G100001022086,,,https://www.gem.wiki/Hebei_Tangshan_(Jiecheng)_power_station,,
6.8.2024,China,Hebei Tangshan (Jiecheng) power station,1.Jan,唐山洁城能源有限公司垃圾焚烧发电项目,,25,bioenergy: refuse (municipal and industrial wastes),operating,,,2012,,,Tangshan Jiecheng Energy CO LTD,唐山洁城能源股份有限公司,,,39.390702,118.076224,exact,Jianzigu,Fengnan District,Tangshan,Hebei,Eastern Asia,Asia,L100001019529,G100001022085,,,https://www.gem.wiki/Hebei_Tangshan_(Jiecheng)_power_station,,
9.7.2024,China,Hebei Wei power station,2,威县生活垃圾焚烧发电项目,,16,bioenergy: refuse (municipal and industrial wastes),construction,,,,,,,,,,37.069388,115.316992,exact,Heying,Wei,Xingtai,Hebei,Eastern Asia,Asia,L100001018543,G100001020736,,,https://www.gem.wiki/Hebei_Wei_power_station,,
9.7.2024,China,Hebei Wei power station,1,威县生活垃圾焚烧发电项目,,18,bioenergy: refuse (municipal and industrial wastes),operating,,,2021,,,,,,,37.069388,115.316992,exact,Heying,Wei,Xingtai,Hebei,Eastern Asia,Asia,L100001018543,G100001020735,,,https://www.gem.wiki/Hebei_Wei_power_station,,
